args;input;function;1e-05;1e-05_msreach;1;1_msreach;0.01;0.01_msreach
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.9], dim=[5], maxl=21000, seed=[123], xstart=['exp'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['sphere'], r=[100], o=['out.csv']);tests.py --sigma 0.9 --dim 5 --seed 123 --xstart exp --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf sphere -r 100 -o out.csv ;sphere;88.18;0;31.91;0;53.2;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.05], dim=[10], maxl=21000, seed=[123], xstart=['exp'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['sphere'], r=[100], o=['out.csv']);tests.py --sigma 0.05 --dim 10 --seed 123 --xstart exp --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf sphere -r 100 -o out.csv ;sphere;150.27;0;67.08;0;100.41;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.1], dim=[10], maxl=21000, seed=[123], xstart=['exp'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['sphere'], r=[100], o=['out.csv']);tests.py --sigma 0.1 --dim 10 --seed 123 --xstart exp --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf sphere -r 100 -o out.csv ;sphere;146.85;0;66.43;0;98.66;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.3], dim=[10], maxl=21000, seed=[123], xstart=['exp'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['sphere'], r=[100], o=['out.csv']);tests.py --sigma 0.3 --dim 10 --seed 123 --xstart exp --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf sphere -r 100 -o out.csv ;sphere;143.17;0;59.8;0;93.28;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.9], dim=[10], maxl=21000, seed=[123], xstart=['exp'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['sphere'], r=[100], o=['out.csv']);tests.py --sigma 0.9 --dim 10 --seed 123 --xstart exp --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf sphere -r 100 -o out.csv ;sphere;136.35;0;56.38;0;89.4;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.05], dim=[5], maxl=21000, seed=[123], xstart=['gauss'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['hyperelli'], r=[100], o=['out.csv']);tests.py --sigma 0.05 --dim 5 --seed 123 --xstart gauss --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf hyperelli -r 100 -o out.csv ;hyperelli;83.54;0;21.1;0;48.46;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.1], dim=[5], maxl=21000, seed=[123], xstart=['gauss'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['hyperelli'], r=[100], o=['out.csv']);tests.py --sigma 0.1 --dim 5 --seed 123 --xstart gauss --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf hyperelli -r 100 -o out.csv ;hyperelli;79.9;0;18.37;0;46.32;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.3], dim=[5], maxl=21000, seed=[123], xstart=['gauss'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['hyperelli'], r=[100], o=['out.csv']);tests.py --sigma 0.3 --dim 5 --seed 123 --xstart gauss --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf hyperelli -r 100 -o out.csv ;hyperelli;77.56;0;15.67;0;42.21;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.9], dim=[5], maxl=21000, seed=[123], xstart=['gauss'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['hyperelli'], r=[100], o=['out.csv']);tests.py --sigma 0.9 --dim 5 --seed 123 --xstart gauss --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf hyperelli -r 100 -o out.csv ;hyperelli;76.93;0;16.04;0;41.72;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.05], dim=[10], maxl=21000, seed=[123], xstart=['gauss'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['hyperelli'], r=[100], o=['out.csv']);tests.py --sigma 0.05 --dim 10 --seed 123 --xstart gauss --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf hyperelli -r 100 -o out.csv ;hyperelli;174.39;0;59.9;0;117.77;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.1], dim=[10], maxl=21000, seed=[123], xstart=['gauss'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['hyperelli'], r=[100], o=['out.csv']);tests.py --sigma 0.1 --dim 10 --seed 123 --xstart gauss --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf hyperelli -r 100 -o out.csv ;hyperelli;171.54;0;58.32;0;111.88;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.3], dim=[10], maxl=21000, seed=[123], xstart=['gauss'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['hyperelli'], r=[100], o=['out.csv']);tests.py --sigma 0.3 --dim 10 --seed 123 --xstart gauss --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf hyperelli -r 100 -o out.csv ;hyperelli;165.42;0;53.19;0;106.38;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.9], dim=[10], maxl=21000, seed=[123], xstart=['gauss'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['hyperelli'], r=[100], o=['out.csv']);tests.py --sigma 0.9 --dim 10 --seed 123 --xstart gauss --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf hyperelli -r 100 -o out.csv ;hyperelli;162.86;0;57.13;0;108.62;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.05], dim=[5], maxl=21000, seed=[123], xstart=['gauss'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['hyperelli'], r=[100], o=['out.csv']);tests.py --sigma 0.05 --dim 5 --seed 123 --xstart gauss --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf hyperelli -r 100 -o out.csv ;hyperelli;84.82;0;21.62;0;49.59;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.1], dim=[5], maxl=21000, seed=[123], xstart=['gauss'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['hyperelli'], r=[100], o=['out.csv']);tests.py --sigma 0.1 --dim 5 --seed 123 --xstart gauss --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf hyperelli -r 100 -o out.csv ;hyperelli;80.47;0;17.83;0;44.07;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.3], dim=[5], maxl=21000, seed=[123], xstart=['gauss'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['hyperelli'], r=[100], o=['out.csv']);tests.py --sigma 0.3 --dim 5 --seed 123 --xstart gauss --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf hyperelli -r 100 -o out.csv ;hyperelli;78.52;0;15.81;0;41.68;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.9], dim=[5], maxl=21000, seed=[123], xstart=['gauss'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['hyperelli'], r=[100], o=['out.csv']);tests.py --sigma 0.9 --dim 5 --seed 123 --xstart gauss --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf hyperelli -r 100 -o out.csv ;hyperelli;77.14;0;16.58;0;42.59;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.05], dim=[10], maxl=21000, seed=[123], xstart=['gauss'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['hyperelli'], r=[100], o=['out.csv']);tests.py --sigma 0.05 --dim 10 --seed 123 --xstart gauss --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf hyperelli -r 100 -o out.csv ;hyperelli;173.64;0;60.02;0;116.98;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.1], dim=[10], maxl=21000, seed=[123], xstart=['gauss'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['hyperelli'], r=[100], o=['out.csv']);tests.py --sigma 0.1 --dim 10 --seed 123 --xstart gauss --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf hyperelli -r 100 -o out.csv ;hyperelli;171.09;0;56.23;0;110.74;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.3], dim=[10], maxl=21000, seed=[123], xstart=['gauss'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['hyperelli'], r=[100], o=['out.csv']);tests.py --sigma 0.3 --dim 10 --seed 123 --xstart gauss --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf hyperelli -r 100 -o out.csv ;hyperelli;161.76;0;52.48;0;107.64;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.9], dim=[10], maxl=21000, seed=[123], xstart=['gauss'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['hyperelli'], r=[100], o=['out.csv']);tests.py --sigma 0.9 --dim 10 --seed 123 --xstart gauss --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf hyperelli -r 100 -o out.csv ;hyperelli;163.33;0;57.07;0;107.57;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.05], dim=[5], maxl=21000, seed=[123], xstart=['uniform'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['hyperelli'], r=[100], o=['out.csv']);tests.py --sigma 0.05 --dim 5 --seed 123 --xstart uniform --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf hyperelli -r 100 -o out.csv ;hyperelli;77.08;0;12.75;0;42.21;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.1], dim=[5], maxl=21000, seed=[123], xstart=['uniform'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['hyperelli'], r=[100], o=['out.csv']);tests.py --sigma 0.1 --dim 5 --seed 123 --xstart uniform --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf hyperelli -r 100 -o out.csv ;hyperelli;74.83;0;10.77;0;39.19;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.3], dim=[5], maxl=21000, seed=[123], xstart=['uniform'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['hyperelli'], r=[100], o=['out.csv']);tests.py --sigma 0.3 --dim 5 --seed 123 --xstart uniform --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf hyperelli -r 100 -o out.csv ;hyperelli;70.79;0;8.34;0;35.37;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.9], dim=[5], maxl=21000, seed=[123], xstart=['uniform'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['hyperelli'], r=[100], o=['out.csv']);tests.py --sigma 0.9 --dim 5 --seed 123 --xstart uniform --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf hyperelli -r 100 -o out.csv ;hyperelli;74.11;0;13.37;0;39.71;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.05], dim=[10], maxl=21000, seed=[123], xstart=['uniform'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['hyperelli'], r=[100], o=['out.csv']);tests.py --sigma 0.05 --dim 10 --seed 123 --xstart uniform --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf hyperelli -r 100 -o out.csv ;hyperelli;164.32;0;46.13;0;104.39;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.1], dim=[10], maxl=21000, seed=[123], xstart=['uniform'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['hyperelli'], r=[100], o=['out.csv']);tests.py --sigma 0.1 --dim 10 --seed 123 --xstart uniform --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf hyperelli -r 100 -o out.csv ;hyperelli;158.71;0;41.42;0;101.37;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.3], dim=[10], maxl=21000, seed=[123], xstart=['uniform'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['hyperelli'], r=[100], o=['out.csv']);tests.py --sigma 0.3 --dim 10 --seed 123 --xstart uniform --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf hyperelli -r 100 -o out.csv ;hyperelli;155.21;0;38.87;0;98.55;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.9], dim=[10], maxl=21000, seed=[123], xstart=['uniform'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['hyperelli'], r=[100], o=['out.csv']);tests.py --sigma 0.9 --dim 10 --seed 123 --xstart uniform --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf hyperelli -r 100 -o out.csv ;hyperelli;156.76;0;51.8;0;99.42;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.05], dim=[5], maxl=21000, seed=[123], xstart=['uniform'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['hyperelli'], r=[100], o=['out.csv']);tests.py --sigma 0.05 --dim 5 --seed 123 --xstart uniform --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf hyperelli -r 100 -o out.csv ;hyperelli;77.56;0;12.94;0;41.15;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.1], dim=[5], maxl=21000, seed=[123], xstart=['uniform'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['hyperelli'], r=[100], o=['out.csv']);tests.py --sigma 0.1 --dim 5 --seed 123 --xstart uniform --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf hyperelli -r 100 -o out.csv ;hyperelli;74.4;0;9.93;0;39.24;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.3], dim=[5], maxl=21000, seed=[123], xstart=['uniform'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['hyperelli'], r=[100], o=['out.csv']);tests.py --sigma 0.3 --dim 5 --seed 123 --xstart uniform --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf hyperelli -r 100 -o out.csv ;hyperelli;71.05;0;8.98;0;36.16;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.9], dim=[5], maxl=21000, seed=[123], xstart=['uniform'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['hyperelli'], r=[100], o=['out.csv']);tests.py --sigma 0.9 --dim 5 --seed 123 --xstart uniform --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf hyperelli -r 100 -o out.csv ;hyperelli;74.46;0;15.76;0;39.3;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.05], dim=[10], maxl=21000, seed=[123], xstart=['uniform'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['hyperelli'], r=[100], o=['out.csv']);tests.py --sigma 0.05 --dim 10 --seed 123 --xstart uniform --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf hyperelli -r 100 -o out.csv ;hyperelli;162.59;0;42.87;0;105.17;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.1], dim=[10], maxl=21000, seed=[123], xstart=['uniform'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['hyperelli'], r=[100], o=['out.csv']);tests.py --sigma 0.1 --dim 10 --seed 123 --xstart uniform --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf hyperelli -r 100 -o out.csv ;hyperelli;158.97;0;40.64;0;101.73;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.3], dim=[10], maxl=21000, seed=[123], xstart=['uniform'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['hyperelli'], r=[100], o=['out.csv']);tests.py --sigma 0.3 --dim 10 --seed 123 --xstart uniform --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf hyperelli -r 100 -o out.csv ;hyperelli;155.33;0;39.29;0;93.14;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.9], dim=[10], maxl=21000, seed=[123], xstart=['uniform'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['hyperelli'], r=[100], o=['out.csv']);tests.py --sigma 0.9 --dim 10 --seed 123 --xstart uniform --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf hyperelli -r 100 -o out.csv ;hyperelli;159.44;0;53.02;0;104.99;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.05], dim=[5], maxl=21000, seed=[123], xstart=['exp'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['hyperelli'], r=[100], o=['out.csv']);tests.py --sigma 0.05 --dim 5 --seed 123 --xstart exp --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf hyperelli -r 100 -o out.csv ;hyperelli;87.43;0;26.35;0;53.18;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.1], dim=[5], maxl=21000, seed=[123], xstart=['exp'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['hyperelli'], r=[100], o=['out.csv']);tests.py --sigma 0.1 --dim 5 --seed 123 --xstart exp --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf hyperelli -r 100 -o out.csv ;hyperelli;83.55;0;23.44;0;51.69;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.3], dim=[5], maxl=21000, seed=[123], xstart=['exp'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['hyperelli'], r=[100], o=['out.csv']);tests.py --sigma 0.3 --dim 5 --seed 123 --xstart exp --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf hyperelli -r 100 -o out.csv ;hyperelli;80.31;0;18.15;0;47.5;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.9], dim=[5], maxl=21000, seed=[123], xstart=['exp'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['hyperelli'], r=[100], o=['out.csv']);tests.py --sigma 0.9 --dim 5 --seed 123 --xstart exp --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf hyperelli -r 100 -o out.csv ;hyperelli;79.96;0;18.81;0;43.75;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.05], dim=[10], maxl=21000, seed=[123], xstart=['exp'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['hyperelli'], r=[100], o=['out.csv']);tests.py --sigma 0.05 --dim 10 --seed 123 --xstart exp --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf hyperelli -r 100 -o out.csv ;hyperelli;179.0;0;67.56;0;124.18;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.1], dim=[10], maxl=21000, seed=[123], xstart=['exp'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['hyperelli'], r=[100], o=['out.csv']);tests.py --sigma 0.1 --dim 10 --seed 123 --xstart exp --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf hyperelli -r 100 -o out.csv ;hyperelli;174.45;0;67.4;0;120.33;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.3], dim=[10], maxl=21000, seed=[123], xstart=['exp'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['hyperelli'], r=[100], o=['out.csv']);tests.py --sigma 0.3 --dim 10 --seed 123 --xstart exp --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf hyperelli -r 100 -o out.csv ;hyperelli;170.61;0;63.19;0;111.55;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.9], dim=[10], maxl=21000, seed=[123], xstart=['exp'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['hyperelli'], r=[100], o=['out.csv']);tests.py --sigma 0.9 --dim 10 --seed 123 --xstart exp --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf hyperelli -r 100 -o out.csv ;hyperelli;167.06;0;63.75;0;109.2;0
