args;input;function;0.5;0.5_msreach;0.25;0.25_msreach;0.1;0.1_msreach;0.01;0.01_msreach;0.001;0.001_msreach;0.0001;0.0001_msreach
Namespace(eps=[0.5, 0.25, 0.1, 0.01, 0.001, 0.0001], sigma=[0.05], dim=[10], maxl=21000, seed=[123], xstart=['exp'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['schwefel'], r=[25], o=['out.csv']);tests.py -eps 0.5 0.25 0.1 0.01 0.001 0.0001 --sigma 0.05 --dim 10 --seed 123 --xstart exp --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf schwefel -r 25 -o out.csv ;schwefel;273.12;0;264.52;0;269.96;0;271.72;0;277.44;0;276.84;0
Namespace(eps=[0.5, 0.25, 0.1, 0.01, 0.001, 0.0001], sigma=[0.1], dim=[10], maxl=21000, seed=[123], xstart=['exp'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['schwefel'], r=[25], o=['out.csv']);tests.py -eps 0.5 0.25 0.1 0.01 0.001 0.0001 --sigma 0.1 --dim 10 --seed 123 --xstart exp --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf schwefel -r 25 -o out.csv ;schwefel;270.04;0;269.6;0;269.88;0;264.4;0;267.84;0;269.68;0
Namespace(eps=[0.5, 0.25, 0.1, 0.01, 0.001, 0.0001], sigma=[0.3], dim=[10], maxl=21000, seed=[123], xstart=['exp'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['schwefel'], r=[25], o=['out.csv']);tests.py -eps 0.5 0.25 0.1 0.01 0.001 0.0001 --sigma 0.3 --dim 10 --seed 123 --xstart exp --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf schwefel -r 25 -o out.csv ;schwefel;263.72;0;264.72;0;261.28;0;269.08;0;260.16;0;259.16;0
Namespace(eps=[0.5, 0.25, 0.1, 0.01, 0.001, 0.0001], sigma=[0.9], dim=[10], maxl=21000, seed=[123], xstart=['exp'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['schwefel'], r=[25], o=['out.csv']);tests.py -eps 0.5 0.25 0.1 0.01 0.001 0.0001 --sigma 0.9 --dim 10 --seed 123 --xstart exp --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf schwefel -r 25 -o out.csv ;schwefel;258.48;0;255.72;0;249.16;0;263.36;0;248.76;0;250.88;0
Namespace(eps=[0.5, 0.25, 0.1, 0.01, 0.001, 0.0001], sigma=[0.05], dim=[5], maxl=21000, seed=[123], xstart=['gauss'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['bukin'], r=[25], o=['out.csv']);tests.py -eps 0.5 0.25 0.1 0.01 0.001 0.0001 --sigma 0.05 --dim 5 --seed 123 --xstart gauss --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf bukin -r 25 -o out.csv ;bukin;152.12;0;415.16;0;411.68;0;397.0;0;404.84;0;419.96;0
Namespace(eps=[0.5, 0.25, 0.1, 0.01, 0.001, 0.0001], sigma=[0.1], dim=[5], maxl=21000, seed=[123], xstart=['gauss'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['bukin'], r=[25], o=['out.csv']);tests.py -eps 0.5 0.25 0.1 0.01 0.001 0.0001 --sigma 0.1 --dim 5 --seed 123 --xstart gauss --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf bukin -r 25 -o out.csv ;bukin;167.08;0;403.28;0;423.32;0;394.92;0;397.68;0;398.0;0
Namespace(eps=[0.5, 0.25, 0.1, 0.01, 0.001, 0.0001], sigma=[0.3], dim=[5], maxl=21000, seed=[123], xstart=['gauss'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['bukin'], r=[25], o=['out.csv']);tests.py -eps 0.5 0.25 0.1 0.01 0.001 0.0001 --sigma 0.3 --dim 5 --seed 123 --xstart gauss --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf bukin -r 25 -o out.csv ;bukin;146.28;0;389.24;0;400.44;0;392.24;0;414.24;0;390.04;0
Namespace(eps=[0.5, 0.25, 0.1, 0.01, 0.001, 0.0001], sigma=[0.9], dim=[5], maxl=21000, seed=[123], xstart=['gauss'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['bukin'], r=[25], o=['out.csv']);tests.py -eps 0.5 0.25 0.1 0.01 0.001 0.0001 --sigma 0.9 --dim 5 --seed 123 --xstart gauss --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf bukin -r 25 -o out.csv ;bukin;152.2;0;397.04;0;406.08;0;405.64;0;396.16;0;390.16;0
Namespace(eps=[0.5, 0.25, 0.1, 0.01, 0.001, 0.0001], sigma=[0.05], dim=[10], maxl=21000, seed=[123], xstart=['gauss'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['bukin'], r=[25], o=['out.csv']);tests.py -eps 0.5 0.25 0.1 0.01 0.001 0.0001 --sigma 0.05 --dim 10 --seed 123 --xstart gauss --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf bukin -r 25 -o out.csv ;bukin;523.36;0;616.0;0;630.92;0;617.04;0;621.8;0;632.48;0
Namespace(eps=[0.5, 0.25, 0.1, 0.01, 0.001, 0.0001], sigma=[0.1], dim=[10], maxl=21000, seed=[123], xstart=['gauss'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['bukin'], r=[25], o=['out.csv']);tests.py -eps 0.5 0.25 0.1 0.01 0.001 0.0001 --sigma 0.1 --dim 10 --seed 123 --xstart gauss --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf bukin -r 25 -o out.csv ;bukin;540.04;0;624.44;0;633.24;0;628.96;0;612.4;0;610.12;0
Namespace(eps=[0.5, 0.25, 0.1, 0.01, 0.001, 0.0001], sigma=[0.3], dim=[10], maxl=21000, seed=[123], xstart=['gauss'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['bukin'], r=[25], o=['out.csv']);tests.py -eps 0.5 0.25 0.1 0.01 0.001 0.0001 --sigma 0.3 --dim 10 --seed 123 --xstart gauss --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf bukin -r 25 -o out.csv ;bukin;504.52;0;628.48;0;610.64;0;623.28;0;599.0;0;610.24;0
Namespace(eps=[0.5, 0.25, 0.1, 0.01, 0.001, 0.0001], sigma=[0.9], dim=[10], maxl=21000, seed=[123], xstart=['gauss'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['bukin'], r=[25], o=['out.csv']);tests.py -eps 0.5 0.25 0.1 0.01 0.001 0.0001 --sigma 0.9 --dim 10 --seed 123 --xstart gauss --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf bukin -r 25 -o out.csv ;bukin;438.96;0;619.48;0;626.28;0;619.12;0;617.56;0;617.88;0
Namespace(eps=[0.5, 0.25, 0.1, 0.01, 0.001, 0.0001], sigma=[0.05], dim=[5], maxl=21000, seed=[123], xstart=['gauss'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['bukin'], r=[25], o=['out.csv']);tests.py -eps 0.5 0.25 0.1 0.01 0.001 0.0001 --sigma 0.05 --dim 5 --seed 123 --xstart gauss --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf bukin -r 25 -o out.csv ;bukin;158.72;0;390.24;0;404.96;0;400.76;0;406.76;0;414.76;0
Namespace(eps=[0.5, 0.25, 0.1, 0.01, 0.001, 0.0001], sigma=[0.1], dim=[5], maxl=21000, seed=[123], xstart=['gauss'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['bukin'], r=[25], o=['out.csv']);tests.py -eps 0.5 0.25 0.1 0.01 0.001 0.0001 --sigma 0.1 --dim 5 --seed 123 --xstart gauss --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf bukin -r 25 -o out.csv ;bukin;167.84;0;402.24;0;413.24;0;394.88;0;411.16;0;393.6;0
Namespace(eps=[0.5, 0.25, 0.1, 0.01, 0.001, 0.0001], sigma=[0.3], dim=[5], maxl=21000, seed=[123], xstart=['gauss'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['bukin'], r=[25], o=['out.csv']);tests.py -eps 0.5 0.25 0.1 0.01 0.001 0.0001 --sigma 0.3 --dim 5 --seed 123 --xstart gauss --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf bukin -r 25 -o out.csv ;bukin;154.2;0;399.56;0;399.96;0;387.32;0;402.36;0;391.08;0
Namespace(eps=[0.5, 0.25, 0.1, 0.01, 0.001, 0.0001], sigma=[0.9], dim=[5], maxl=21000, seed=[123], xstart=['gauss'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['bukin'], r=[25], o=['out.csv']);tests.py -eps 0.5 0.25 0.1 0.01 0.001 0.0001 --sigma 0.9 --dim 5 --seed 123 --xstart gauss --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf bukin -r 25 -o out.csv ;bukin;150.96;0;395.16;0;406.36;0;398.48;0;393.56;0;403.76;0
Namespace(eps=[0.5, 0.25, 0.1, 0.01, 0.001, 0.0001], sigma=[0.05], dim=[10], maxl=21000, seed=[123], xstart=['gauss'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['bukin'], r=[25], o=['out.csv']);tests.py -eps 0.5 0.25 0.1 0.01 0.001 0.0001 --sigma 0.05 --dim 10 --seed 123 --xstart gauss --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf bukin -r 25 -o out.csv ;bukin;537.72;0;617.44;0;623.56;0;649.16;0;627.4;0;617.08;0
Namespace(eps=[0.5, 0.25, 0.1, 0.01, 0.001, 0.0001], sigma=[0.1], dim=[10], maxl=21000, seed=[123], xstart=['gauss'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['bukin'], r=[25], o=['out.csv']);tests.py -eps 0.5 0.25 0.1 0.01 0.001 0.0001 --sigma 0.1 --dim 10 --seed 123 --xstart gauss --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf bukin -r 25 -o out.csv ;bukin;524.88;0;615.92;0;618.68;0;605.56;0;610.52;0;634.68;0
Namespace(eps=[0.5, 0.25, 0.1, 0.01, 0.001, 0.0001], sigma=[0.3], dim=[10], maxl=21000, seed=[123], xstart=['gauss'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['bukin'], r=[25], o=['out.csv']);tests.py -eps 0.5 0.25 0.1 0.01 0.001 0.0001 --sigma 0.3 --dim 10 --seed 123 --xstart gauss --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf bukin -r 25 -o out.csv ;bukin;522.8;0;624.28;0;614.8;0;623.28;0;609.08;0;618.68;0
Namespace(eps=[0.5, 0.25, 0.1, 0.01, 0.001, 0.0001], sigma=[0.9], dim=[10], maxl=21000, seed=[123], xstart=['gauss'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['bukin'], r=[25], o=['out.csv']);tests.py -eps 0.5 0.25 0.1 0.01 0.001 0.0001 --sigma 0.9 --dim 10 --seed 123 --xstart gauss --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf bukin -r 25 -o out.csv ;bukin;508.88;0;616.48;0;632.28;0;620.44;0;625.6;0;619.6;0
Namespace(eps=[0.5, 0.25, 0.1, 0.01, 0.001, 0.0001], sigma=[0.05], dim=[5], maxl=21000, seed=[123], xstart=['uniform'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['bukin'], r=[25], o=['out.csv']);tests.py -eps 0.5 0.25 0.1 0.01 0.001 0.0001 --sigma 0.05 --dim 5 --seed 123 --xstart uniform --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf bukin -r 25 -o out.csv ;bukin;182.88;0;394.6;0;401.24;0;392.48;0;408.16;0;390.96;0
Namespace(eps=[0.5, 0.25, 0.1, 0.01, 0.001, 0.0001], sigma=[0.1], dim=[5], maxl=21000, seed=[123], xstart=['uniform'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['bukin'], r=[25], o=['out.csv']);tests.py -eps 0.5 0.25 0.1 0.01 0.001 0.0001 --sigma 0.1 --dim 5 --seed 123 --xstart uniform --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf bukin -r 25 -o out.csv ;bukin;160.88;0;389.36;0;392.04;0;393.24;0;388.04;0;401.4;0
Namespace(eps=[0.5, 0.25, 0.1, 0.01, 0.001, 0.0001], sigma=[0.3], dim=[5], maxl=21000, seed=[123], xstart=['uniform'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['bukin'], r=[25], o=['out.csv']);tests.py -eps 0.5 0.25 0.1 0.01 0.001 0.0001 --sigma 0.3 --dim 5 --seed 123 --xstart uniform --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf bukin -r 25 -o out.csv ;bukin;143.92;0;380.8;0;380.32;0;382.68;0;384.28;0;382.08;0
Namespace(eps=[0.5, 0.25, 0.1, 0.01, 0.001, 0.0001], sigma=[0.9], dim=[5], maxl=21000, seed=[123], xstart=['uniform'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['bukin'], r=[25], o=['out.csv']);tests.py -eps 0.5 0.25 0.1 0.01 0.001 0.0001 --sigma 0.9 --dim 5 --seed 123 --xstart uniform --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf bukin -r 25 -o out.csv ;bukin;155.2;0;399.04;0;393.44;0;385.24;0;410.48;0;400.36;0
Namespace(eps=[0.5, 0.25, 0.1, 0.01, 0.001, 0.0001], sigma=[0.05], dim=[10], maxl=21000, seed=[123], xstart=['uniform'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['bukin'], r=[25], o=['out.csv']);tests.py -eps 0.5 0.25 0.1 0.01 0.001 0.0001 --sigma 0.05 --dim 10 --seed 123 --xstart uniform --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf bukin -r 25 -o out.csv ;bukin;607.92;0;598.72;0;617.48;0;626.48;0;610.88;0;609.8;0
Namespace(eps=[0.5, 0.25, 0.1, 0.01, 0.001, 0.0001], sigma=[0.1], dim=[10], maxl=21000, seed=[123], xstart=['uniform'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['bukin'], r=[25], o=['out.csv']);tests.py -eps 0.5 0.25 0.1 0.01 0.001 0.0001 --sigma 0.1 --dim 10 --seed 123 --xstart uniform --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf bukin -r 25 -o out.csv ;bukin;583.12;0;605.32;0;608.88;0;605.24;0;608.2;0;596.04;0
Namespace(eps=[0.5, 0.25, 0.1, 0.01, 0.001, 0.0001], sigma=[0.3], dim=[10], maxl=21000, seed=[123], xstart=['uniform'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['bukin'], r=[25], o=['out.csv']);tests.py -eps 0.5 0.25 0.1 0.01 0.001 0.0001 --sigma 0.3 --dim 10 --seed 123 --xstart uniform --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf bukin -r 25 -o out.csv ;bukin;568.92;0;608.6;0;597.76;0;599.96;0;604.76;0;609.04;0
Namespace(eps=[0.5, 0.25, 0.1, 0.01, 0.001, 0.0001], sigma=[0.9], dim=[10], maxl=21000, seed=[123], xstart=['uniform'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['bukin'], r=[25], o=['out.csv']);tests.py -eps 0.5 0.25 0.1 0.01 0.001 0.0001 --sigma 0.9 --dim 10 --seed 123 --xstart uniform --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf bukin -r 25 -o out.csv ;bukin;604.56;0;610.4;0;615.24;0;611.6;0;624.16;0;622.0;0
Namespace(eps=[0.5, 0.25, 0.1, 0.01, 0.001, 0.0001], sigma=[0.05], dim=[5], maxl=21000, seed=[123], xstart=['uniform'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['bukin'], r=[25], o=['out.csv']);tests.py -eps 0.5 0.25 0.1 0.01 0.001 0.0001 --sigma 0.05 --dim 5 --seed 123 --xstart uniform --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf bukin -r 25 -o out.csv ;bukin;161.36;0;411.68;0;393.52;0;392.76;0;412.96;0;383.16;0
Namespace(eps=[0.5, 0.25, 0.1, 0.01, 0.001, 0.0001], sigma=[0.1], dim=[5], maxl=21000, seed=[123], xstart=['uniform'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['bukin'], r=[25], o=['out.csv']);tests.py -eps 0.5 0.25 0.1 0.01 0.001 0.0001 --sigma 0.1 --dim 5 --seed 123 --xstart uniform --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf bukin -r 25 -o out.csv ;bukin;160.16;0;391.08;0;392.16;0;391.12;0;385.68;0;393.76;0
Namespace(eps=[0.5, 0.25, 0.1, 0.01, 0.001, 0.0001], sigma=[0.3], dim=[5], maxl=21000, seed=[123], xstart=['uniform'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['bukin'], r=[25], o=['out.csv']);tests.py -eps 0.5 0.25 0.1 0.01 0.001 0.0001 --sigma 0.3 --dim 5 --seed 123 --xstart uniform --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf bukin -r 25 -o out.csv ;bukin;146.32;0;395.64;0;389.72;0;373.76;0;384.32;0;393.08;0
Namespace(eps=[0.5, 0.25, 0.1, 0.01, 0.001, 0.0001], sigma=[0.9], dim=[5], maxl=21000, seed=[123], xstart=['uniform'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['bukin'], r=[25], o=['out.csv']);tests.py -eps 0.5 0.25 0.1 0.01 0.001 0.0001 --sigma 0.9 --dim 5 --seed 123 --xstart uniform --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf bukin -r 25 -o out.csv ;bukin;155.68;0;393.32;0;399.08;0;402.84;0;403.96;0;388.16;0
Namespace(eps=[0.5, 0.25, 0.1, 0.01, 0.001, 0.0001], sigma=[0.05], dim=[10], maxl=21000, seed=[123], xstart=['uniform'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['bukin'], r=[25], o=['out.csv']);tests.py -eps 0.5 0.25 0.1 0.01 0.001 0.0001 --sigma 0.05 --dim 10 --seed 123 --xstart uniform --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf bukin -r 25 -o out.csv ;bukin;587.32;0;617.0;0;601.04;0;618.44;0;608.96;0;606.4;0
Namespace(eps=[0.5, 0.25, 0.1, 0.01, 0.001, 0.0001], sigma=[0.1], dim=[10], maxl=21000, seed=[123], xstart=['uniform'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['bukin'], r=[25], o=['out.csv']);tests.py -eps 0.5 0.25 0.1 0.01 0.001 0.0001 --sigma 0.1 --dim 10 --seed 123 --xstart uniform --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf bukin -r 25 -o out.csv ;bukin;583.92;0;603.88;0;600.08;0;597.56;0;594.92;0;599.88;0
Namespace(eps=[0.5, 0.25, 0.1, 0.01, 0.001, 0.0001], sigma=[0.3], dim=[10], maxl=21000, seed=[123], xstart=['uniform'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['bukin'], r=[25], o=['out.csv']);tests.py -eps 0.5 0.25 0.1 0.01 0.001 0.0001 --sigma 0.3 --dim 10 --seed 123 --xstart uniform --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf bukin -r 25 -o out.csv ;bukin;600.48;0;602.32;0;614.52;0;610.92;0;608.92;0;622.48;0
Namespace(eps=[0.5, 0.25, 0.1, 0.01, 0.001, 0.0001], sigma=[0.9], dim=[10], maxl=21000, seed=[123], xstart=['uniform'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['bukin'], r=[25], o=['out.csv']);tests.py -eps 0.5 0.25 0.1 0.01 0.001 0.0001 --sigma 0.9 --dim 10 --seed 123 --xstart uniform --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf bukin -r 25 -o out.csv ;bukin;549.16;0;625.76;0;611.76;0;615.88;0;624.12;0;615.64;0
Namespace(eps=[0.5, 0.25, 0.1, 0.01, 0.001, 0.0001], sigma=[0.05], dim=[5], maxl=21000, seed=[123], xstart=['exp'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['bukin'], r=[25], o=['out.csv']);tests.py -eps 0.5 0.25 0.1 0.01 0.001 0.0001 --sigma 0.05 --dim 5 --seed 123 --xstart exp --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf bukin -r 25 -o out.csv ;bukin;226.4;0;410.4;0;433.6;0;428.0;0;410.12;0;418.6;0
Namespace(eps=[0.5, 0.25, 0.1, 0.01, 0.001, 0.0001], sigma=[0.1], dim=[5], maxl=21000, seed=[123], xstart=['exp'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['bukin'], r=[25], o=['out.csv']);tests.py -eps 0.5 0.25 0.1 0.01 0.001 0.0001 --sigma 0.1 --dim 5 --seed 123 --xstart exp --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf bukin -r 25 -o out.csv ;bukin;202.84;0;441.72;0;454.76;0;418.96;0;395.76;0;437.64;0
